date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-05-07,100,0,55,0,0,0,2,0.0,0,0,0.0,,0.0,乌干达
2020-05-08,101,0,55,0,0,0,1,0.0,0,0,0.0,,0.0,乌干达
2020-05-09,114,0,55,0,0,0,13,0.0,0,0,0.0,,0.0,乌干达
2020-05-11,121,0,55,0,0,0,7,0.0,0,0,0.0,,0.0,乌干达
2020-05-12,126,0,55,0,0,0,5,0.0,0,0,0.0,,0.0,乌干达
2020-05-13,126,0,55,0,0,0,0,,0,0,,,0.0,乌干达
2020-05-14,160,0,63,0,0,0,34,0.0,8,0,0.0,,0.0,乌干达
2020-05-15,203,0,63,0,0,0,43,0.0,0,0,0.0,,0.0,乌干达
2020-05-17,227,0,63,0,0,0,24,0.0,0,0,0.0,,0.0,乌干达
2020-05-18,248,0,63,0,0,0,21,0.0,0,0,0.0,,0.0,乌干达
2020-05-19,260,0,63,0,0,0,12,0.0,0,0,0.0,,0.0,乌干达
2020-05-20,264,0,65,0,0,0,4,0.0,2,0,0.0,,0.0,乌干达
2020-05-21,264,0,66,0,0,0,0,0.0,1,0,0.0,,0.0,乌干达
2020-05-22,175,0,66,0,0,0,-89,0.0,0,0,0.0,,0.0,乌干达
2020-05-23,198,0,68,0,0,0,23,0.0,2,0,0.0,,0.0,乌干达
2020-05-24,198,0,68,0,0,0,0,,0,0,,,0.0,乌干达
2020-05-25,222,0,69,0,0,0,24,0.0,1,0,0.0,,0.0,乌干达
2020-05-26,253,0,69,0,0,0,31,0.0,0,0,0.0,,0.0,乌干达
2020-05-27,281,0,69,0,0,0,28,0.0,0,0,0.0,,0.0,乌干达
2020-05-28,317,0,69,0,0,0,36,0.0,0,0,0.0,,0.0,乌干达
2020-05-29,329,0,72,0,0,0,12,0.0,3,0,0.0,,0.0,乌干达
2020-05-30,413,0,72,0,0,0,84,0.0,0,0,0.0,,0.0,乌干达
2020-05-31,417,0,72,0,0,0,4,0.0,0,0,0.0,,0.0,乌干达
2020-06-01,457,0,72,0,0,0,40,0.0,0,0,0.0,,0.0,乌干达
2020-06-02,489,0,79,0,0,0,32,0.0,7,0,0.0,,0.0,乌干达
2020-06-03,507,0,82,0,0,0,18,0.0,3,0,0.0,,0.0,乌干达
2020-06-04,522,0,82,0,0,0,15,0.0,0,0,0.0,,0.0,乌干达
2020-06-05,557,0,82,0,0,0,35,0.0,0,0,0.0,,0.0,乌干达
2020-06-06,593,0,82,0,0,0,36,0.0,0,0,0.0,,0.0,乌干达
2020-06-07,616,0,96,0,0,0,23,0.0,14,0,0.0,,0.0,乌干达
2020-06-08,646,0,103,0,0,0,30,0.0,7,0,0.0,,0.0,乌干达
2020-06-09,657,0,118,0,0,0,11,0.0,15,0,0.0,,0.0,乌干达
2020-06-10,665,0,119,0,0,0,8,0.0,1,0,0.0,,0.0,乌干达
2020-06-11,679,0,161,0,0,0,14,0.0,42,0,0.0,,0.0,乌干达
2020-06-12,686,0,161,0,0,0,7,0.0,0,0,0.0,,0.0,乌干达
2020-06-13,694,0,219,0,0,0,8,0.0,58,0,0.0,,0.0,乌干达
2020-06-14,694,0,240,0,0,0,0,0.0,21,0,0.0,,0.0,乌干达
2020-06-18,741,0,486,0,0,0,47,,246,0,,,0.0,乌干达
2020-06-19,755,0,492,0,0,0,14,,6,0,,,0.0,乌干达
2020-06-20,763,0,492,0,0,0,8,,0,0,,,0.0,乌干达
2020-06-21,770,0,578,0,0,0,7,,86,0,,,0.0,乌干达
2020-06-22,774,0,631,0,0,0,4,,53,0,,,0.0,乌干达
2020-06-23,797,0,699,0,0,0,23,,68,0,,,0.0,乌干达
2020-06-24,805,0,717,0,0,0,8,,18,0,,,0.0,乌干达
2020-06-25,805,0,717,0,0,0,0,,0,0,,,0.0,乌干达
2020-06-26,833,0,761,0,0,0,28,,44,0,,,0.0,乌干达
2020-06-27,848,0,761,0,0,0,15,,0,0,,,0.0,乌干达
2020-06-28,859,0,794,0,0,0,11,,33,0,,,0.0,乌干达
2020-06-29,870,0,808,0,0,0,11,,14,0,,,0.0,乌干达
2020-06-30,870,0,808,0,0,0,0,,0,0,,,0.0,乌干达
2020-07-01,893,0,837,0,0,0,23,,29,0,,,0.0,乌干达
2020-07-02,902,0,847,0,0,0,9,,10,0,,,0.0,乌干达
2020-07-03,911,0,849,0,0,0,9,,2,0,,,0.0,乌干达
2020-07-07,953,0,892,0,0,0,42,,43,0,,,0.0,乌干达
2020-03-21,1,0,0,0,0,0,1,0.0,0,0,0.0,,,厄立特里亚
2020-03-22,1,0,0,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-03-25,4,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,厄立特里亚
2020-03-26,6,0,0,0,0,0,2,0.0,0,0,0.0,,0.0,厄立特里亚
2020-03-29,12,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,厄立特里亚
2020-03-31,15,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,厄立特里亚
2020-04-01,18,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,厄立特里亚
2020-04-02,22,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,厄立特里亚
2020-04-04,29,0,0,0,0,6,7,0.0,0,0,0.0,,6.0,厄立特里亚
2020-04-06,31,0,0,0,0,6,2,0.0,0,0,0.0,,0.0,厄立特里亚
2020-04-08,33,0,0,0,0,6,2,0.0,0,0,0.0,,0.0,厄立特里亚
2020-04-10,34,0,0,0,0,6,1,0.0,0,0,0.0,,0.0,厄立特里亚
2020-04-14,35,0,0,0,0,0,1,0.0,0,0,0.0,,-6.0,厄立特里亚
2020-04-18,39,0,3,0,0,0,4,0.0,3,0,0.0,,0.0,厄立特里亚
2020-04-21,39,0,6,0,0,0,0,0.0,3,0,0.0,,0.0,厄立特里亚
2020-04-25,39,0,6,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-04-29,39,0,19,0,0,0,0,0.0,13,0,0.0,,0.0,厄立特里亚
2020-05-03,39,0,26,0,0,0,0,0.0,7,0,0.0,,0.0,厄立特里亚
2020-05-06,39,0,30,0,0,0,0,0.0,4,0,0.0,,0.0,厄立特里亚
2020-05-07,39,0,30,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-08,39,0,37,0,0,0,0,0.0,7,0,0.0,,0.0,厄立特里亚
2020-05-09,39,0,37,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-10,39,0,37,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-11,39,0,37,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-12,39,0,38,0,0,0,0,0.0,1,0,0.0,,0.0,厄立特里亚
2020-05-14,39,0,38,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-17,39,0,39,0,0,0,0,0.0,1,0,0.0,,0.0,厄立特里亚
2020-05-18,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-19,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-20,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-21,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-23,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-24,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-25,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-26,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-27,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-28,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-29,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-30,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-05-31,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-01,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-03,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-04,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-05,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-06,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-07,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-08,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-09,39,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-06-10,41,0,39,0,0,0,2,0.0,0,0,0.0,,0.0,厄立特里亚
2020-06-11,41,0,39,0,0,0,0,,0,0,,,0.0,厄立特里亚
2020-03-14,1,0,0,0,0,0,1,0.0,0,0,0.0,,,刚果（布）
2020-03-21,4,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,刚果（布）
2020-03-22,4,0,0,0,0,0,0,,0,0,,,0.0,刚果（布）
2020-03-27,19,0,0,0,0,0,15,0.0,0,0,0.0,,0.0,刚果（布）
2020-04-01,22,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,刚果（布）
2020-04-02,41,0,0,3,0,0,19,0.0,0,3,0.0,,0.0,刚果（布）
2020-04-04,45,0,0,5,0,0,4,0.0,0,2,0.0,,0.0,刚果（布）
2020-04-06,49,0,2,5,0,0,4,0.0,2,0,0.0,,0.0,刚果（布）
2020-04-07,60,0,5,5,0,0,11,0.0,3,0,0.0,,0.0,刚果（布）
2020-04-09,60,0,5,5,0,0,0,,0,0,,,0.0,刚果（布）
2020-04-11,70,0,5,5,0,0,10,0.0,0,0,0.0,,0.0,刚果（布）
2020-04-12,70,0,8,5,0,0,0,0.0,3,0,0.0,,0.0,刚果（布）
2020-04-13,74,0,10,5,0,0,4,0.0,2,0,0.0,,0.0,刚果（布）
2020-04-15,117,0,11,5,0,0,43,0.0,1,0,0.0,,0.0,刚果（布）
2020-04-17,143,0,11,6,0,0,26,0.0,0,1,0.0,,0.0,刚果（布）
2020-04-19,160,0,16,6,0,0,17,0.0,5,0,0.0,,0.0,刚果（布）
2020-04-21,165,0,16,6,0,0,5,0.0,0,0,0.0,,0.0,刚果（布）
2020-04-23,186,0,16,6,0,0,21,0.0,0,0,0.0,,0.0,刚果（布）
2020-04-24,200,0,19,6,0,0,14,0.0,3,0,0.0,,0.0,刚果（布）
2020-04-25,200,0,19,8,0,0,0,0.0,0,2,0.0,,0.0,刚果（布）
2020-04-27,207,0,19,8,0,0,7,0.0,0,0,0.0,,0.0,刚果（布）
2020-04-29,207,0,19,8,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-01,229,0,25,9,0,0,22,0.0,6,1,0.0,,0.0,刚果（布）
2020-05-05,236,0,26,10,0,0,7,0.0,1,1,0.0,,0.0,刚果（布）
2020-05-06,264,0,26,10,0,0,28,0.0,0,0,0.0,,0.0,刚果（布）
2020-05-07,274,0,33,10,0,0,10,0.0,7,0,0.0,,0.0,刚果（布）
2020-05-11,333,0,53,11,0,0,59,0.0,20,1,0.0,,0.0,刚果（布）
2020-05-12,333,0,53,11,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-13,333,0,53,11,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-14,391,0,87,15,0,0,58,0.0,34,4,0.0,,0.0,刚果（布）
2020-05-17,412,0,110,15,0,0,21,0.0,23,0,0.0,,0.0,刚果（布）
2020-05-18,412,0,110,15,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-19,412,0,110,15,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-20,420,0,132,15,0,0,8,0.0,22,0,0.0,,0.0,刚果（布）
2020-05-21,469,0,137,16,0,0,49,0.0,5,1,0.0,,0.0,刚果（布）
2020-05-22,469,0,137,16,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-23,487,0,147,16,0,0,18,0.0,10,0,0.0,,0.0,刚果（布）
2020-05-24,487,0,147,16,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-25,487,0,147,16,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-26,487,0,147,16,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-27,571,0,161,19,0,0,84,0.0,14,3,0.0,,0.0,刚果（布）
2020-05-28,571,0,161,19,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-29,571,0,161,19,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-30,571,0,161,19,0,0,0,,0,0,,,0.0,刚果（布）
2020-05-31,611,0,179,20,0,0,40,0.0,18,1,0.0,,0.0,刚果（布）
2020-06-01,611,0,179,20,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-02,611,0,179,20,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-03,611,0,179,20,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-04,611,0,179,20,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-05,635,0,182,20,0,0,24,0.0,3,0,0.0,,0.0,刚果（布）
2020-06-06,683,0,210,22,0,0,48,0.0,28,2,0.0,,0.0,刚果（布）
2020-06-07,683,0,210,22,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-08,683,0,210,22,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-09,728,0,221,24,0,0,45,0.0,11,2,0.0,,0.0,刚果（布）
2020-06-10,728,0,221,24,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-11,728,0,221,24,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-12,728,0,221,24,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-13,728,0,221,24,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-14,728,0,221,24,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-17,883,0,391,27,0,0,155,,170,3,,,0.0,刚果（布）
2020-06-18,883,0,391,27,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-19,883,0,391,27,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-20,883,0,391,27,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-21,883,0,391,27,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-22,883,0,391,27,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-23,1087,0,456,37,0,0,204,,65,10,,,0.0,刚果（布）
2020-06-24,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-25,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-26,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-27,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-28,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-29,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-06-30,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-07-01,1087,0,456,37,0,0,0,,0,0,,,0.0,刚果（布）
2020-07-02,1382,0,486,41,0,0,295,,30,4,,,0.0,刚果（布）
2020-07-03,1382,0,486,41,0,0,0,,0,0,,,0.0,刚果（布）
2020-07-07,1557,0,501,44,0,0,175,,15,3,,,0.0,刚果（布）
2020-03-20,1,0,0,0,0,0,1,0.0,0,0,0.0,,,津巴布韦
2020-03-21,2,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-03-22,2,0,0,0,0,0,0,,0,0,,,0.0,津巴布韦
2020-03-23,2,0,0,1,0,0,0,0.0,0,1,0.0,,0.0,津巴布韦
2020-03-24,3,0,0,1,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-03-26,5,0,0,1,0,0,2,0.0,0,0,0.0,,0.0,津巴布韦
2020-03-27,7,0,0,1,0,0,2,0.0,0,0,0.0,,0.0,津巴布韦
2020-03-30,8,0,0,1,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-02,9,0,0,1,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-06,10,0,0,1,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-07,11,0,0,2,0,0,1,0.0,0,1,0.0,,0.0,津巴布韦
2020-04-08,11,0,0,3,0,0,0,0.0,0,1,0.0,,0.0,津巴布韦
2020-04-10,13,0,0,3,0,0,2,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-11,14,0,0,3,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-13,17,0,0,3,0,0,3,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-14,18,0,1,3,0,0,1,0.0,1,0,0.0,,0.0,津巴布韦
2020-04-15,23,0,1,3,0,0,5,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-16,24,0,2,3,0,0,1,0.0,1,0,0.0,,0.0,津巴布韦
2020-04-18,25,0,2,3,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-21,28,0,2,3,0,0,3,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-22,28,0,2,4,0,0,0,0.0,0,1,0.0,,0.0,津巴布韦
2020-04-23,29,0,2,4,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-25,31,0,2,4,0,0,2,0.0,0,0,0.0,,0.0,津巴布韦
2020-04-28,32,0,5,4,0,0,1,0.0,3,0,0.0,,0.0,津巴布韦
2020-04-29,32,0,5,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-04-30,40,0,5,4,0,0,8,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-01,34,0,5,4,0,0,-6,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-06,34,0,5,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-07,34,0,5,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-08,35,0,9,4,0,0,1,0.0,4,0,0.0,,0.0,津巴布韦
2020-05-09,36,0,9,4,0,0,1,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-11,36,0,9,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-12,36,0,9,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-13,37,0,12,4,0,0,1,0.0,3,0,0.0,,0.0,津巴布韦
2020-05-14,37,0,13,4,0,0,0,0.0,1,0,0.0,,0.0,津巴布韦
2020-05-15,42,0,13,4,0,0,5,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-17,44,0,17,4,0,0,2,0.0,4,0,0.0,,0.0,津巴布韦
2020-05-18,44,0,17,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-19,46,0,18,4,0,0,2,0.0,1,0,0.0,,0.0,津巴布韦
2020-05-20,48,0,18,4,0,0,2,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-21,51,0,18,4,0,0,3,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-22,51,0,18,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-23,56,0,18,4,0,0,5,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-24,56,0,25,4,0,0,0,0.0,7,0,0.0,,0.0,津巴布韦
2020-05-25,56,0,25,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-26,56,0,25,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-05-27,132,0,25,4,0,0,76,0.0,0,0,0.0,,0.0,津巴布韦
2020-05-28,149,0,28,4,0,0,17,0.0,3,0,0.0,,0.0,津巴布韦
2020-05-30,174,0,29,4,0,0,25,0.0,1,0,0.0,,0.0,津巴布韦
2020-05-31,178,0,29,4,0,0,4,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-01,203,0,29,4,0,0,25,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-03,222,0,29,4,0,0,19,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-04,237,0,31,4,0,0,15,0.0,2,0,0.0,,0.0,津巴布韦
2020-06-05,265,0,33,4,0,0,28,0.0,2,0,0.0,,0.0,津巴布韦
2020-06-06,279,0,33,4,0,0,14,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-07,282,0,33,4,0,0,3,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-08,287,0,46,4,0,0,5,0.0,13,0,0.0,,0.0,津巴布韦
2020-06-09,314,0,46,4,0,0,27,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-10,320,0,49,4,0,0,6,0.0,3,0,0.0,,0.0,津巴布韦
2020-06-11,332,0,51,4,0,0,12,0.0,2,0,0.0,,0.0,津巴布韦
2020-06-12,343,0,51,4,0,0,11,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-13,356,0,54,4,0,0,13,0.0,3,0,0.0,,0.0,津巴布韦
2020-06-14,383,0,54,4,0,0,27,0.0,0,0,0.0,,0.0,津巴布韦
2020-06-17,391,0,62,4,0,0,8,,8,0,,,0.0,津巴布韦
2020-06-18,401,0,63,4,0,0,10,,1,0,,,0.0,津巴布韦
2020-06-19,463,0,63,4,0,0,62,,0,0,,,0.0,津巴布韦
2020-06-20,479,0,63,4,0,0,16,,0,0,,,0.0,津巴布韦
2020-06-21,479,0,63,4,0,0,0,,0,0,,,0.0,津巴布韦
2020-06-22,489,0,64,6,0,0,10,,1,2,,,0.0,津巴布韦
2020-06-23,512,0,64,6,0,0,23,,0,0,,,0.0,津巴布韦
2020-06-24,525,0,64,6,0,0,13,,0,0,,,0.0,津巴布韦
2020-06-25,530,0,123,6,0,0,5,,59,0,,,0.0,津巴布韦
2020-06-26,551,0,128,6,0,0,21,,5,0,,,0.0,津巴布韦
2020-06-27,561,0,135,6,0,0,10,,7,0,,,0.0,津巴布韦
2020-06-28,567,0,142,6,0,0,6,,7,0,,,0.0,津巴布韦
2020-06-29,567,0,142,6,0,0,0,,0,0,,,0.0,津巴布韦
2020-06-30,574,0,152,7,0,0,7,,10,1,,,0.0,津巴布韦
2020-07-01,591,0,162,7,0,0,17,,10,0,,,0.0,津巴布韦
2020-07-02,605,0,166,7,0,0,14,,4,0,,,0.0,津巴布韦
2020-07-03,617,0,173,7,0,0,12,,7,0,,,0.0,津巴布韦
2020-07-07,734,0,197,9,0,0,117,,24,2,,,0.0,津巴布韦
2020-02-27,1,0,0,0,0,0,1,0.0,0,0,,,,丹麦
2020-02-28,2,0,0,0,0,0,1,0.0,0,0,,,0.0,丹麦
2020-02-29,3,0,0,0,0,0,1,0.0,0,0,,,0.0,丹麦
2020-03-02,4,0,0,0,0,0,1,0.0,0,0,,,0.0,丹麦
2020-03-03,10,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,丹麦
2020-03-04,15,0,0,0,0,0,5,0.0,0,0,0.0,,0.0,丹麦
2020-03-05,20,0,0,0,0,0,5,0.0,0,0,0.0,,0.0,丹麦
2020-03-06,23,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,丹麦
2020-03-07,27,0,0,0,0,0,4,0.0,0,0,0.0,,0.0,丹麦
2020-03-08,35,0,0,0,0,0,8,0.0,0,0,0.0,,0.0,丹麦
2020-03-09,59,0,0,0,0,0,24,0.0,0,0,0.0,,0.0,丹麦
2020-03-10,262,0,0,0,0,0,203,0.0,0,0,0.0,,0.0,丹麦
2020-03-11,614,0,0,0,0,0,352,0.0,0,0,0.0,,0.0,丹麦
2020-03-12,674,0,0,0,0,0,60,0.0,0,0,0.0,,0.0,丹麦
2020-03-13,801,0,0,0,0,0,127,0.0,0,0,0.0,,0.0,丹麦
2020-03-14,827,0,0,0,0,0,26,0.0,0,0,0.0,,0.0,丹麦
2020-03-15,864,0,0,3,0,0,37,0.0,0,3,0.0,,0.0,丹麦
2020-03-16,914,0,0,4,0,0,50,0.0,0,1,0.0,,0.0,丹麦
2020-03-17,977,0,0,4,0,0,63,0.0,0,0,0.0,,0.0,丹麦
2020-03-18,1057,0,0,4,0,0,80,0.0,0,0,0.0,,0.0,丹麦
2020-03-19,1151,0,0,6,0,0,94,0.0,0,2,0.0,,0.0,丹麦
2020-03-20,1255,0,0,9,0,0,104,0.0,0,3,0.0,,0.0,丹麦
2020-03-21,1326,0,0,13,0,0,71,0.0,0,4,0.0,,0.0,丹麦
2020-03-22,1395,0,0,13,0,0,69,0.0,0,0,0.0,,0.0,丹麦
2020-03-23,1460,0,0,24,0,0,65,0.0,0,11,0.0,,0.0,丹麦
2020-03-24,1591,0,0,32,0,0,131,0.0,0,8,0.0,,0.0,丹麦
2020-03-25,1724,0,0,34,0,0,133,0.0,0,2,0.0,,0.0,丹麦
2020-03-26,1877,0,50,41,0,0,153,0.0,50,7,0.0,,0.0,丹麦
2020-03-27,2046,0,50,52,0,0,169,0.0,0,11,0.0,,0.0,丹麦
2020-03-28,2366,0,57,52,0,0,320,0.0,7,0,0.0,,0.0,丹麦
2020-03-29,2564,0,73,72,0,0,198,0.0,16,20,0.0,,0.0,丹麦
2020-03-30,2755,0,73,77,0,0,191,0.0,0,5,0.0,,0.0,丹麦
2020-03-31,2860,0,77,90,0,0,105,0.0,4,13,0.0,,0.0,丹麦
2020-04-01,3107,0,894,104,0,0,247,0.0,817,14,0.0,,0.0,丹麦
2020-04-02,3386,0,1287,123,0,0,279,0.0,393,19,0.0,,0.0,丹麦
2020-04-03,3757,0,1287,139,0,0,371,0.0,0,16,0.0,,0.0,丹麦
2020-04-04,4077,0,1379,161,0,0,320,0.0,92,22,0.0,,0.0,丹麦
2020-04-05,4369,0,1429,179,0,0,292,0.0,50,18,0.0,,0.0,丹麦
2020-04-06,4841,0,1488,187,0,0,472,0.0,59,8,0.0,,0.0,丹麦
2020-04-07,5071,0,1624,203,0,0,230,0.0,136,16,0.0,,0.0,丹麦
2020-04-08,5402,0,1763,218,0,0,331,0.0,139,15,0.0,,0.0,丹麦
2020-04-09,5830,0,1883,237,0,0,428,0.0,120,19,0.0,,0.0,丹麦
2020-04-10,5830,0,1883,247,0,0,0,0.0,0,10,0.0,,0.0,丹麦
2020-04-11,6014,0,1929,247,0,0,184,0.0,46,0,0.0,,0.0,丹麦
2020-04-12,6174,0,1929,273,0,0,160,0.0,0,26,0.0,,0.0,丹麦
2020-04-13,6318,0,2235,285,0,0,144,0.0,306,12,0.0,,0.0,丹麦
2020-04-14,6511,0,2515,299,0,0,193,0.0,280,14,0.0,,0.0,丹麦
2020-04-15,6681,0,2748,309,0,0,170,0.0,233,10,0.0,,0.0,丹麦
2020-04-16,6879,0,3023,321,0,0,198,0.0,275,12,0.0,,0.0,丹麦
2020-04-17,7073,0,3023,336,0,0,194,0.0,0,15,0.0,,0.0,丹麦
2020-04-18,7242,0,4031,346,0,0,169,0.0,1008,10,0.0,,0.0,丹麦
2020-04-19,7384,0,4328,355,0,0,142,0.0,297,9,0.0,,0.0,丹麦
2020-04-20,7515,0,4328,364,0,0,131,0.0,0,9,0.0,,0.0,丹麦
2020-04-21,7695,0,4328,370,0,0,180,0.0,0,6,0.0,,0.0,丹麦
2020-04-22,7912,0,4328,384,0,0,217,0.0,0,14,0.0,,0.0,丹麦
2020-04-23,8073,0,4328,394,0,0,161,0.0,0,10,0.0,,0.0,丹麦
2020-04-24,8210,0,5384,403,0,0,137,0.0,1056,9,0.0,,0.0,丹麦
2020-04-25,8445,0,5669,418,0,0,235,0.0,285,15,0.0,,0.0,丹麦
2020-04-26,8575,0,5805,422,0,0,130,0.0,136,4,0.0,,0.0,丹麦
2020-04-27,8698,0,5805,427,0,0,123,0.0,0,5,0.0,,0.0,丹麦
2020-04-28,8851,0,5805,434,0,0,153,0.0,0,7,0.0,,0.0,丹麦
2020-04-30,9158,0,6546,452,0,0,307,0.0,741,18,0.0,,0.0,丹麦
2020-05-01,9311,0,6924,460,0,0,153,0.0,378,8,0.0,,0.0,丹麦
2020-05-02,9407,0,7084,475,0,0,96,0.0,160,15,0.0,,0.0,丹麦
2020-05-03,9523,0,7084,484,0,0,116,0.0,0,9,0.0,,0.0,丹麦
