,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
104,2020-05-07,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
105,2020-05-08,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
106,2020-05-09,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
107,2020-05-10,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
108,2020-05-11,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
109,2020-05-12,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
110,2020-05-13,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
111,2020-05-14,168,0,162,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
112,2020-05-15,169,0,162,6,,0,1.0,1,0.0,0,0,,0,0.0,海南
113,2020-05-16,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
114,2020-05-17,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
115,2020-05-18,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
116,2020-05-19,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
117,2020-05-20,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
118,2020-05-21,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
119,2020-05-22,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
120,2020-05-23,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
121,2020-05-24,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
122,2020-05-25,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
123,2020-05-26,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
124,2020-05-27,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
125,2020-05-28,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
126,2020-05-29,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
127,2020-05-30,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
128,2020-05-31,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
129,2020-06-01,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
130,2020-06-02,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
131,2020-06-03,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
132,2020-06-04,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
133,2020-06-05,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
134,2020-06-06,170,0,162,6,,0,2.0,1,0.0,0,0,,0,0.0,海南
135,2020-06-07,170,0,162,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
136,2020-06-08,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
137,2020-06-09,169,0,162,6,,0,1.0,0,0.0,0,0,,0,0.0,海南
138,2020-06-10,170,0,162,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
139,2020-06-11,170,0,162,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
140,2020-06-12,171,0,162,6,,0,3.0,1,0.0,0,0,,0,0.0,海南
141,2020-06-13,171,0,162,6,,0,3.0,0,0.0,0,0,,0,0.0,海南
142,2020-06-14,171,0,163,6,,0,2.0,0,0.0,1,0,,0,0.0,海南
143,2020-06-15,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
144,2020-06-16,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
145,2020-06-17,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
146,2020-06-18,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
147,2020-06-19,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
148,2020-06-20,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
149,2020-06-21,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
150,2020-06-22,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
151,2020-06-23,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
152,2020-06-24,171,0,163,6,,0,2.0,0,0.0,0,0,,0,0.0,海南
153,2020-06-25,171,0,165,6,,0,0.0,0,0.0,2,0,,0,0.0,海南
154,2020-06-26,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
155,2020-06-27,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
156,2020-06-28,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
157,2020-06-29,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
158,2020-06-30,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
159,2020-07-01,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
160,2020-07-02,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
161,2020-07-03,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
162,2020-07-04,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
163,2020-07-05,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
164,2020-07-06,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
165,2020-07-07,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
166,2020-07-08,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
167,2020-07-09,171,0,165,6,,0,0.0,0,0.0,0,0,,0,0.0,海南
0,2020-01-25,7,0,0,0,,0,7.0,0,0.0,0,0,,0,0.0,甘肃
1,2020-01-26,14,0,0,0,,0,14.0,7,0.0,0,0,,0,0.0,甘肃
2,2020-01-27,19,0,0,0,,0,19.0,5,0.0,0,0,,0,0.0,甘肃
3,2020-01-28,24,0,0,0,,0,24.0,5,0.0,0,0,,0,0.0,甘肃
4,2020-01-29,26,0,0,0,,0,26.0,2,0.0,0,0,,0,0.0,甘肃
5,2020-01-30,29,0,0,0,,0,29.0,4,0.0,0,0,,0,0.0,甘肃
6,2020-01-31,35,0,3,0,,0,32.0,6,0.0,3,0,,0,0.0,甘肃
7,2020-02-01,51,0,3,0,,0,48.0,11,0.0,0,0,,0,0.0,甘肃
8,2020-02-03,55,0,3,0,,0,52.0,4,0.0,0,0,,0,0.0,甘肃
9,2020-02-04,57,0,4,0,,0,53.0,2,0.0,1,0,,0,0.0,甘肃
10,2020-02-05,62,0,6,0,,0,56.0,5,0.0,2,0,,0,0.0,甘肃
11,2020-02-06,67,0,6,0,,0,61.0,5,0.0,0,0,,0,0.0,甘肃
12,2020-02-07,71,0,9,0,,0,62.0,4,0.0,3,0,,0,0.0,甘肃
13,2020-02-08,79,0,12,1,,0,66.0,12,0.0,3,1,,0,0.0,甘肃
14,2020-02-09,83,0,17,2,,0,64.0,4,0.0,5,1,,0,0.0,甘肃
15,2020-02-10,86,0,21,2,,0,63.0,3,0.0,4,0,,0,0.0,甘肃
16,2020-02-11,86,0,24,2,,0,60.0,0,0.0,3,0,,0,0.0,甘肃
17,2020-02-12,87,0,31,2,,0,54.0,1,0.0,7,0,,0,0.0,甘肃
18,2020-02-13,90,0,39,2,,0,49.0,3,0.0,8,0,,0,0.0,甘肃
19,2020-02-14,90,0,49,2,,0,39.0,0,0.0,10,0,,0,0.0,甘肃
20,2020-02-16,90,0,54,2,,0,34.0,0,0.0,5,0,,0,0.0,甘肃
21,2020-02-17,91,0,58,2,,0,31.0,1,0.0,4,0,,0,0.0,甘肃
22,2020-02-18,91,0,65,2,,0,24.0,0,0.0,7,0,,0,0.0,甘肃
23,2020-02-19,91,0,71,2,,0,18.0,0,0.0,6,0,,0,0.0,甘肃
24,2020-02-20,91,0,76,2,,0,13.0,0,0.0,5,0,,0,0.0,甘肃
25,2020-02-21,91,0,78,2,,0,11.0,0,0.0,2,0,,0,0.0,甘肃
26,2020-02-23,91,0,78,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
27,2020-02-24,91,0,80,2,,0,9.0,0,0.0,2,0,,0,0.0,甘肃
28,2020-02-25,91,0,80,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
29,2020-02-26,91,0,81,2,,0,8.0,0,0.0,1,0,,0,0.0,甘肃
30,2020-02-27,91,0,82,2,,0,7.0,0,0.0,1,0,,0,0.0,甘肃
31,2020-02-28,91,0,82,2,,0,7.0,0,0.0,0,0,,0,0.0,甘肃
32,2020-02-29,91,0,84,2,,0,5.0,0,0.0,2,0,,0,0.0,甘肃
33,2020-03-01,91,0,84,2,,0,5.0,0,0.0,0,0,,0,0.0,甘肃
34,2020-03-02,91,0,86,2,,0,3.0,0,0.0,2,0,,0,0.0,甘肃
35,2020-03-03,91,0,87,2,,0,2.0,0,0.0,1,0,,0,0.0,甘肃
36,2020-03-04,102,0,87,2,,0,13.0,11,0.0,0,0,,0,0.0,甘肃
37,2020-03-05,119,0,87,2,,0,30.0,17,0.0,0,0,,0,0.0,甘肃
38,2020-03-06,120,0,87,2,,0,31.0,1,0.0,0,0,,0,0.0,甘肃
39,2020-03-07,124,0,87,2,,0,35.0,4,0.0,0,0,,0,0.0,甘肃
40,2020-03-08,124,0,88,2,,0,34.0,4,0.0,1,0,,0,0.0,甘肃
41,2020-03-09,125,0,88,2,,0,35.0,1,0.0,0,0,,0,0.0,甘肃
42,2020-03-10,127,0,88,2,,0,37.0,2,0.0,0,0,,0,0.0,甘肃
43,2020-03-11,127,0,88,2,,0,37.0,2,0.0,0,0,,0,0.0,甘肃
44,2020-03-13,129,0,89,2,,0,38.0,2,0.0,1,0,,0,0.0,甘肃
45,2020-03-14,132,0,91,2,,0,39.0,3,0.0,2,0,,0,0.0,甘肃
46,2020-03-15,133,0,91,2,,0,40.0,1,0.0,0,0,,0,0.0,甘肃
47,2020-03-16,133,0,91,2,,0,40.0,0,0.0,0,0,,0,0.0,甘肃
48,2020-03-17,133,0,91,2,,0,40.0,0,0.0,0,0,,0,0.0,甘肃
49,2020-03-18,133,0,91,2,,0,40.0,0,0.0,0,0,,0,0.0,甘肃
50,2020-03-19,134,0,98,2,,0,34.0,1,0.0,7,0,,0,0.0,甘肃
51,2020-03-20,134,0,113,2,,0,19.0,1,0.0,15,0,,0,0.0,甘肃
52,2020-03-22,136,0,114,2,,0,20.0,2,0.0,1,0,,0,0.0,甘肃
53,2020-03-23,136,0,119,2,,0,15.0,0,0.0,5,0,,0,0.0,甘肃
54,2020-03-24,136,0,121,2,,0,13.0,0,0.0,2,0,,0,0.0,甘肃
55,2020-03-25,136,0,121,2,,0,13.0,0,0.0,0,0,,0,0.0,甘肃
56,2020-03-26,136,0,125,2,,0,9.0,0,0.0,4,0,,0,0.0,甘肃
57,2020-03-27,136,0,125,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
58,2020-03-28,136,0,125,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
59,2020-03-29,138,0,125,2,,0,11.0,2,0.0,0,0,,0,0.0,甘肃
60,2020-03-30,138,0,125,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
61,2020-03-31,138,0,125,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
62,2020-04-01,138,0,127,2,,0,9.0,0,0.0,2,0,,0,0.0,甘肃
63,2020-04-02,138,0,127,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
64,2020-04-03,138,0,131,2,,0,5.0,0,0.0,4,0,,0,0.0,甘肃
65,2020-04-04,138,0,131,2,,0,5.0,0,0.0,0,0,,0,0.0,甘肃
66,2020-04-05,139,0,132,2,,0,5.0,1,0.0,1,0,,0,0.0,甘肃
67,2020-04-06,139,0,132,2,,0,5.0,0,0.0,0,0,,0,0.0,甘肃
68,2020-04-07,139,0,133,2,,0,4.0,0,0.0,1,0,,0,0.0,甘肃
69,2020-04-08,139,0,135,2,,0,2.0,0,0.0,2,0,,0,0.0,甘肃
70,2020-04-09,139,0,135,2,,0,2.0,0,0.0,0,0,,0,0.0,甘肃
71,2020-04-10,139,0,135,2,,0,2.0,0,0.0,0,0,,0,0.0,甘肃
72,2020-04-13,139,0,135,2,,0,2.0,0,0.0,0,0,,0,0.0,甘肃
73,2020-04-14,139,0,136,2,,0,1.0,0,0.0,1,0,,0,0.0,甘肃
74,2020-04-15,139,0,137,2,,0,0.0,0,0.0,1,0,,0,0.0,甘肃
75,2020-04-16,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
76,2020-04-17,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
77,2020-04-18,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
78,2020-04-19,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
79,2020-04-20,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
80,2020-04-21,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
81,2020-04-22,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
82,2020-04-23,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
83,2020-04-24,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
84,2020-04-25,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
85,2020-04-26,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
86,2020-04-27,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
87,2020-04-28,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
88,2020-04-29,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
89,2020-04-30,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
90,2020-05-01,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
91,2020-05-02,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
92,2020-05-03,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
93,2020-05-04,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
94,2020-05-05,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
95,2020-05-06,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
96,2020-05-07,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
97,2020-05-08,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
98,2020-05-09,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
99,2020-05-10,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
100,2020-05-11,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
101,2020-05-12,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
102,2020-05-13,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
103,2020-05-14,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
104,2020-05-15,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
105,2020-05-16,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
106,2020-05-17,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
107,2020-05-18,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
108,2020-05-19,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
109,2020-05-20,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
110,2020-05-21,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
111,2020-05-22,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
112,2020-05-23,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
113,2020-05-24,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
114,2020-05-25,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
115,2020-05-26,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
116,2020-05-27,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
117,2020-05-28,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
118,2020-05-29,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
119,2020-05-30,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
120,2020-05-31,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
121,2020-06-01,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
122,2020-06-02,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
123,2020-06-03,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
124,2020-06-04,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
125,2020-06-05,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
126,2020-06-06,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
127,2020-06-07,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
128,2020-06-08,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
129,2020-06-09,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
130,2020-06-10,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
131,2020-06-11,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
132,2020-06-12,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
133,2020-06-13,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
134,2020-06-14,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
135,2020-06-15,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
136,2020-06-16,149,0,137,2,,0,10.0,10,0.0,0,0,,0,0.0,甘肃
137,2020-06-17,150,0,137,2,,0,11.0,1,0.0,0,0,,0,0.0,甘肃
138,2020-06-18,151,0,137,2,,0,12.0,1,0.0,0,0,,0,0.0,甘肃
139,2020-06-19,151,0,137,2,,0,12.0,0,0.0,0,0,,0,0.0,甘肃
140,2020-06-20,151,0,137,2,,0,12.0,0,0.0,0,0,,0,0.0,甘肃
141,2020-06-21,151,0,137,2,,0,12.0,0,0.0,0,0,,0,0.0,甘肃
142,2020-06-22,158,0,137,2,,0,19.0,7,0.0,0,0,,0,0.0,甘肃
143,2020-06-23,158,0,138,2,,0,18.0,0,0.0,1,0,,0,0.0,甘肃
144,2020-06-24,161,0,138,2,,0,21.0,3,0.0,0,0,,0,0.0,甘肃
145,2020-06-25,161,0,139,2,,0,20.0,0,0.0,1,0,,0,0.0,甘肃
146,2020-06-26,162,0,139,2,,0,21.0,1,0.0,0,0,,0,0.0,甘肃
147,2020-06-27,163,0,140,2,,0,21.0,1,0.0,1,0,,0,0.0,甘肃
148,2020-06-28,163,0,140,2,,0,21.0,1,0.0,0,0,,0,0.0,甘肃
149,2020-06-29,164,0,143,2,,0,19.0,1,0.0,3,0,,0,0.0,甘肃
150,2020-06-30,164,0,146,2,,0,16.0,0,0.0,3,0,,0,0.0,甘肃
151,2020-07-01,164,0,149,2,,0,13.0,0,0.0,3,0,,0,0.0,甘肃
152,2020-07-02,164,0,153,2,,0,9.0,0,0.0,4,0,,0,0.0,甘肃
153,2020-07-03,164,0,154,2,,0,8.0,0,0.0,1,0,,0,0.0,甘肃
154,2020-07-04,167,0,154,2,,0,11.0,3,0.0,0,0,,0,0.0,甘肃
155,2020-07-05,167,0,154,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
156,2020-07-06,167,0,156,2,,0,9.0,0,0.0,2,0,,0,0.0,甘肃
157,2020-07-07,167,0,159,2,,0,6.0,0,0.0,3,0,,0,0.0,甘肃
158,2020-07-08,167,0,162,2,,0,3.0,0,0.0,3,0,,0,0.0,甘肃
159,2020-07-09,167,0,162,2,,0,3.0,0,0.0,0,0,,0,0.0,甘肃
0,2020-02-01,64,0,1,0,,0,63.0,0,0.0,0,0,,0,0.0,辽宁
1,2020-02-02,70,0,1,0,,0,69.0,1,0.0,0,0,,0,0.0,辽宁
2,2020-02-03,73,0,2,1,,0,70.0,3,0.0,1,1,,0,0.0,辽宁
3,2020-02-04,75,0,2,0,,0,73.0,5,0.0,0,-1,,0,0.0,辽宁
4,2020-02-06,95,0,6,0,,0,89.0,6,0.0,4,0,,0,0.0,辽宁
5,2020-02-07,103,0,7,0,,0,96.0,4,0.0,1,0,,0,0.0,辽宁
6,2020-02-08,105,0,12,0,,0,93.0,6,0.0,5,0,,0,0.0,辽宁
7,2020-02-09,107,0,12,0,,0,95.0,2,0.0,0,0,,0,0.0,辽宁
8,2020-02-10,111,0,10,0,,0,101.0,3,0.0,-2,0,,0,0.0,辽宁
9,2020-02-11,116,0,19,0,,0,97.0,8,0.0,9,0,,0,0.0,辽宁
10,2020-02-12,116,0,20,1,,0,95.0,8,0.0,1,1,,0,0.0,辽宁
11,2020-02-13,117,0,22,1,,0,94.0,1,0.0,2,0,,0,0.0,辽宁
12,2020-02-14,119,0,29,1,,0,89.0,3,0.0,7,0,,0,0.0,辽宁
13,2020-02-15,120,0,32,1,,0,87.0,1,0.0,3,0,,0,0.0,辽宁
14,2020-02-16,121,0,41,1,,0,79.0,1,0.0,9,0,,0,0.0,辽宁
15,2020-02-17,121,0,43,1,,0,77.0,0,0.0,2,0,,0,0.0,辽宁
16,2020-02-18,121,0,55,1,,0,65.0,0,0.0,12,0,,0,0.0,辽宁
17,2020-02-19,121,0,58,1,,0,62.0,0,0.0,3,0,,0,0.0,辽宁
18,2020-02-20,121,0,61,1,,0,59.0,0,0.0,3,0,,0,0.0,辽宁
19,2020-02-21,121,0,66,1,,0,54.0,0,0.0,5,0,,0,0.0,辽宁
20,2020-02-22,121,0,68,1,,0,52.0,0,0.0,2,0,,0,0.0,辽宁
21,2020-02-23,121,0,73,1,,0,47.0,0,0.0,5,0,,0,0.0,辽宁
22,2020-02-24,121,0,83,1,,0,37.0,0,0.0,10,0,,0,0.0,辽宁
23,2020-02-25,121,0,88,1,,0,32.0,0,0.0,5,0,,0,0.0,辽宁
24,2020-02-26,121,0,92,1,,0,28.0,0,0.0,4,0,,0,0.0,辽宁
25,2020-02-27,121,0,93,1,,0,27.0,0,0.0,1,0,,0,0.0,辽宁
26,2020-02-28,121,0,93,1,,0,27.0,0,0.0,0,0,,0,0.0,辽宁
27,2020-02-29,122,0,101,1,,0,20.0,1,0.0,8,0,,0,0.0,辽宁
28,2020-03-01,122,0,103,1,,0,18.0,1,0.0,2,0,,0,0.0,辽宁
29,2020-03-02,125,0,103,1,,0,21.0,3,0.0,0,0,,0,0.0,辽宁
30,2020-03-03,125,0,106,1,,0,18.0,0,0.0,3,0,,0,0.0,辽宁
31,2020-03-04,125,0,106,1,,0,18.0,0,0.0,0,0,,0,0.0,辽宁
32,2020-03-05,125,0,106,1,,0,18.0,0,0.0,0,0,,0,0.0,辽宁
33,2020-03-06,125,0,106,1,,0,18.0,0,0.0,0,0,,0,0.0,辽宁
34,2020-03-07,125,0,108,1,,0,16.0,0,0.0,2,0,,0,0.0,辽宁
35,2020-03-08,125,0,109,1,,0,15.0,0,0.0,1,0,,0,0.0,辽宁
36,2020-03-09,125,0,110,1,,0,14.0,0,0.0,1,0,,0,0.0,辽宁
37,2020-03-10,125,0,111,1,,0,13.0,0,0.0,1,0,,0,0.0,辽宁
38,2020-03-11,125,0,111,1,,0,13.0,0,0.0,0,0,,0,0.0,辽宁
39,2020-03-12,125,0,112,1,,0,12.0,0,0.0,1,0,,0,0.0,辽宁
40,2020-03-13,125,0,113,1,,0,11.0,0,0.0,1,0,,0,0.0,辽宁
41,2020-03-14,125,0,113,1,,0,11.0,0,0.0,0,0,,0,0.0,辽宁
42,2020-03-15,125,0,114,1,,0,10.0,0,0.0,1,0,,0,0.0,辽宁
43,2020-03-16,125,0,119,1,,0,5.0,0,0.0,5,0,,0,0.0,辽宁
44,2020-03-17,125,0,122,1,,0,2.0,0,0.0,3,0,,0,0.0,辽宁
45,2020-03-18,125,0,122,1,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
46,2020-03-19,125,0,122,1,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
47,2020-03-20,126,0,122,2,,0,2.0,1,0.0,0,1,,0,0.0,辽宁
48,2020-03-21,126,0,122,2,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
49,2020-03-22,127,0,124,2,,0,1.0,1,0.0,2,0,,0,0.0,辽宁
50,2020-03-23,127,0,124,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
51,2020-03-24,127,0,124,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
52,2020-03-25,127,0,124,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
53,2020-03-26,128,0,124,2,,0,2.0,1,0.0,0,0,,0,0.0,辽宁
54,2020-03-27,131,0,124,2,,0,5.0,3,0.0,0,0,,0,0.0,辽宁
55,2020-03-28,134,0,124,2,,0,8.0,3,0.0,0,0,,0,0.0,辽宁
56,2020-03-29,136,0,124,2,,0,10.0,2,0.0,0,0,,0,0.0,辽宁
57,2020-03-30,139,0,124,2,,0,13.0,3,0.0,0,0,,0,0.0,辽宁
58,2020-03-31,140,0,124,2,,0,14.0,1,0.0,0,0,,0,0.0,辽宁
59,2020-04-01,140,0,124,2,,0,14.0,0,0.0,0,0,,0,0.0,辽宁
60,2020-04-02,141,0,124,2,,0,15.0,1,0.0,0,0,,0,0.0,辽宁
61,2020-04-03,141,0,125,2,,0,14.0,0,0.0,1,0,,0,0.0,辽宁
62,2020-04-04,142,0,126,2,,0,14.0,0,0.0,1,0,,0,0.0,辽宁
63,2020-04-05,142,0,128,2,,0,12.0,0,0.0,2,0,,0,0.0,辽宁
64,2020-04-06,144,0,130,2,,0,12.0,2,0.0,2,0,,0,0.0,辽宁
65,2020-04-07,144,0,131,2,,0,11.0,0,0.0,1,0,,0,0.0,辽宁
66,2020-04-08,144,0,131,2,,0,11.0,0,0.0,0,0,,0,0.0,辽宁
67,2020-04-09,144,0,132,2,,0,10.0,0,0.0,1,0,,0,0.0,辽宁
68,2020-04-10,145,0,133,2,,0,10.0,1,0.0,1,0,,0,0.0,辽宁
69,2020-04-11,145,0,136,2,,0,7.0,0,0.0,3,0,,0,0.0,辽宁
70,2020-04-12,145,0,136,2,,0,7.0,0,0.0,0,0,,0,0.0,辽宁
71,2020-04-13,145,0,138,2,,0,5.0,0,0.0,2,0,,0,0.0,辽宁
72,2020-04-14,145,0,138,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
73,2020-04-15,145,0,138,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
74,2020-04-16,146,0,140,2,,0,4.0,1,0.0,2,0,,0,0.0,辽宁
75,2020-04-17,146,0,142,2,,0,2.0,0,0.0,2,0,,0,0.0,辽宁
76,2020-04-18,146,0,142,2,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
77,2020-04-19,146,0,143,2,,0,1.0,0,0.0,1,0,,0,0.0,辽宁
78,2020-04-20,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
79,2020-04-21,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
80,2020-04-22,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
