date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-02-07,71,0,9,0,,0,62.0,4,0.0,3,0,,0,0.0,甘肃
2020-02-08,79,0,12,1,,0,66.0,12,0.0,3,1,,0,0.0,甘肃
2020-02-09,83,0,17,2,,0,64.0,4,0.0,5,1,,0,0.0,甘肃
2020-02-10,86,0,21,2,,0,63.0,3,0.0,4,0,,0,0.0,甘肃
2020-02-11,86,0,24,2,,0,60.0,0,0.0,3,0,,0,0.0,甘肃
2020-02-12,87,0,31,2,,0,54.0,1,0.0,7,0,,0,0.0,甘肃
2020-02-13,90,0,39,2,,0,49.0,3,0.0,8,0,,0,0.0,甘肃
2020-02-14,90,0,49,2,,0,39.0,0,0.0,10,0,,0,0.0,甘肃
2020-02-16,90,0,54,2,,0,34.0,0,0.0,5,0,,0,0.0,甘肃
2020-02-17,91,0,58,2,,0,31.0,1,0.0,4,0,,0,0.0,甘肃
2020-02-18,91,0,65,2,,0,24.0,0,0.0,7,0,,0,0.0,甘肃
2020-02-19,91,0,71,2,,0,18.0,0,0.0,6,0,,0,0.0,甘肃
2020-02-20,91,0,76,2,,0,13.0,0,0.0,5,0,,0,0.0,甘肃
2020-02-21,91,0,78,2,,0,11.0,0,0.0,2,0,,0,0.0,甘肃
2020-02-23,91,0,78,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
2020-02-24,91,0,80,2,,0,9.0,0,0.0,2,0,,0,0.0,甘肃
2020-02-25,91,0,80,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
2020-02-26,91,0,81,2,,0,8.0,0,0.0,1,0,,0,0.0,甘肃
2020-02-27,91,0,82,2,,0,7.0,0,0.0,1,0,,0,0.0,甘肃
2020-02-28,91,0,82,2,,0,7.0,0,0.0,0,0,,0,0.0,甘肃
2020-02-29,91,0,84,2,,0,5.0,0,0.0,2,0,,0,0.0,甘肃
2020-03-01,91,0,84,2,,0,5.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-02,91,0,86,2,,0,3.0,0,0.0,2,0,,0,0.0,甘肃
2020-03-03,91,0,87,2,,0,2.0,0,0.0,1,0,,0,0.0,甘肃
2020-03-04,102,0,87,2,,0,13.0,11,0.0,0,0,,0,0.0,甘肃
2020-03-05,119,0,87,2,,0,30.0,17,0.0,0,0,,0,0.0,甘肃
2020-03-06,120,0,87,2,,0,31.0,1,0.0,0,0,,0,0.0,甘肃
2020-03-07,124,0,87,2,,0,35.0,4,0.0,0,0,,0,0.0,甘肃
2020-03-08,124,0,88,2,,0,34.0,4,0.0,1,0,,0,0.0,甘肃
2020-03-09,125,0,88,2,,0,35.0,1,0.0,0,0,,0,0.0,甘肃
2020-03-10,127,0,88,2,,0,37.0,2,0.0,0,0,,0,0.0,甘肃
2020-03-11,127,0,88,2,,0,37.0,2,0.0,0,0,,0,0.0,甘肃
2020-03-13,129,0,89,2,,0,38.0,2,0.0,1,0,,0,0.0,甘肃
2020-03-14,132,0,91,2,,0,39.0,3,0.0,2,0,,0,0.0,甘肃
2020-03-15,133,0,91,2,,0,40.0,1,0.0,0,0,,0,0.0,甘肃
2020-03-16,133,0,91,2,,0,40.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-17,133,0,91,2,,0,40.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-18,133,0,91,2,,0,40.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-19,134,0,98,2,,0,34.0,1,0.0,7,0,,0,0.0,甘肃
2020-03-20,134,0,113,2,,0,19.0,1,0.0,15,0,,0,0.0,甘肃
2020-03-22,136,0,114,2,,0,20.0,2,0.0,1,0,,0,0.0,甘肃
2020-03-23,136,0,119,2,,0,15.0,0,0.0,5,0,,0,0.0,甘肃
2020-03-24,136,0,121,2,,0,13.0,0,0.0,2,0,,0,0.0,甘肃
2020-03-25,136,0,121,2,,0,13.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-26,136,0,125,2,,0,9.0,0,0.0,4,0,,0,0.0,甘肃
2020-03-27,136,0,125,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-28,136,0,125,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-29,138,0,125,2,,0,11.0,2,0.0,0,0,,0,0.0,甘肃
2020-03-30,138,0,125,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
2020-03-31,138,0,125,2,,0,11.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-01,138,0,127,2,,0,9.0,0,0.0,2,0,,0,0.0,甘肃
2020-04-02,138,0,127,2,,0,9.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-03,138,0,131,2,,0,5.0,0,0.0,4,0,,0,0.0,甘肃
2020-04-04,138,0,131,2,,0,5.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-05,139,0,132,2,,0,5.0,1,0.0,1,0,,0,0.0,甘肃
2020-04-06,139,0,132,2,,0,5.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-07,139,0,133,2,,0,4.0,0,0.0,1,0,,0,0.0,甘肃
2020-04-08,139,0,135,2,,0,2.0,0,0.0,2,0,,0,0.0,甘肃
2020-04-09,139,0,135,2,,0,2.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-10,139,0,135,2,,0,2.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-13,139,0,135,2,,0,2.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-14,139,0,136,2,,0,1.0,0,0.0,1,0,,0,0.0,甘肃
2020-04-15,139,0,137,2,,0,0.0,0,0.0,1,0,,0,0.0,甘肃
2020-04-16,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-17,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-18,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-19,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-20,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-21,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-22,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-23,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-24,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-25,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-26,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-27,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-28,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-29,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-04-30,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-01,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-02,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-03,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-04,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-05,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-06,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-07,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-08,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-09,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-10,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-11,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-12,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-13,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-14,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-15,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-16,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-17,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-18,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-19,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-20,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-21,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-22,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-23,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-24,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-25,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-26,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-27,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-28,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-29,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-30,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-05-31,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-01,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-02,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-03,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-04,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-05,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-06,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-07,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-08,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-09,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-10,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-11,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-12,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-13,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-14,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-15,139,0,137,2,,0,0.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-16,149,0,137,2,,0,10.0,10,0.0,0,0,,0,0.0,甘肃
2020-06-17,150,0,137,2,,0,11.0,1,0.0,0,0,,0,0.0,甘肃
2020-06-18,151,0,137,2,,0,12.0,1,0.0,0,0,,0,0.0,甘肃
2020-06-19,151,0,137,2,,0,12.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-20,151,0,137,2,,0,12.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-21,151,0,137,2,,0,12.0,0,0.0,0,0,,0,0.0,甘肃
2020-06-22,158,0,137,2,,0,19.0,7,0.0,0,0,,0,0.0,甘肃
2020-06-23,158,0,138,2,,0,18.0,0,0.0,1,0,,0,0.0,甘肃
2020-06-24,161,0,138,2,,0,21.0,3,0.0,0,0,,0,0.0,甘肃
2020-06-25,161,0,139,2,,0,20.0,0,0.0,1,0,,0,0.0,甘肃
2020-06-26,162,0,139,2,,0,21.0,1,0.0,0,0,,0,0.0,甘肃
2020-06-27,163,0,140,2,,0,21.0,1,0.0,1,0,,0,0.0,甘肃
2020-06-28,163,0,140,2,,0,21.0,1,0.0,0,0,,0,0.0,甘肃
2020-06-29,164,0,143,2,,0,19.0,1,0.0,3,0,,0,0.0,甘肃
2020-06-30,164,0,146,2,,0,16.0,0,0.0,3,0,,0,0.0,甘肃
2020-07-01,164,0,149,2,,0,13.0,0,0.0,3,0,,0,0.0,甘肃
2020-07-02,164,0,153,2,,0,9.0,0,0.0,4,0,,0,0.0,甘肃
2020-07-03,164,0,154,2,,0,8.0,0,0.0,1,0,,0,0.0,甘肃
2020-02-01,64,0,1,0,,0,63.0,0,0.0,0,0,,0,0.0,辽宁
2020-02-02,70,0,1,0,,0,69.0,1,0.0,0,0,,0,0.0,辽宁
2020-02-03,73,0,2,1,,0,70.0,3,0.0,1,1,,0,0.0,辽宁
2020-02-04,75,0,2,0,,0,73.0,5,0.0,0,-1,,0,0.0,辽宁
2020-02-06,95,0,6,0,,0,89.0,6,0.0,4,0,,0,0.0,辽宁
2020-02-07,103,0,7,0,,0,96.0,4,0.0,1,0,,0,0.0,辽宁
2020-02-08,105,0,12,0,,0,93.0,6,0.0,5,0,,0,0.0,辽宁
2020-02-09,107,0,12,0,,0,95.0,2,0.0,0,0,,0,0.0,辽宁
2020-02-10,111,0,10,0,,0,101.0,3,0.0,-2,0,,0,0.0,辽宁
2020-02-11,116,0,19,0,,0,97.0,8,0.0,9,0,,0,0.0,辽宁
2020-02-12,116,0,20,1,,0,95.0,8,0.0,1,1,,0,0.0,辽宁
2020-02-13,117,0,22,1,,0,94.0,1,0.0,2,0,,0,0.0,辽宁
2020-02-14,119,0,29,1,,0,89.0,3,0.0,7,0,,0,0.0,辽宁
2020-02-15,120,0,32,1,,0,87.0,1,0.0,3,0,,0,0.0,辽宁
2020-02-16,121,0,41,1,,0,79.0,1,0.0,9,0,,0,0.0,辽宁
2020-02-17,121,0,43,1,,0,77.0,0,0.0,2,0,,0,0.0,辽宁
2020-02-18,121,0,55,1,,0,65.0,0,0.0,12,0,,0,0.0,辽宁
2020-02-19,121,0,58,1,,0,62.0,0,0.0,3,0,,0,0.0,辽宁
2020-02-20,121,0,61,1,,0,59.0,0,0.0,3,0,,0,0.0,辽宁
2020-02-21,121,0,66,1,,0,54.0,0,0.0,5,0,,0,0.0,辽宁
2020-02-22,121,0,68,1,,0,52.0,0,0.0,2,0,,0,0.0,辽宁
2020-02-23,121,0,73,1,,0,47.0,0,0.0,5,0,,0,0.0,辽宁
2020-02-24,121,0,83,1,,0,37.0,0,0.0,10,0,,0,0.0,辽宁
2020-02-25,121,0,88,1,,0,32.0,0,0.0,5,0,,0,0.0,辽宁
2020-02-26,121,0,92,1,,0,28.0,0,0.0,4,0,,0,0.0,辽宁
2020-02-27,121,0,93,1,,0,27.0,0,0.0,1,0,,0,0.0,辽宁
2020-02-28,121,0,93,1,,0,27.0,0,0.0,0,0,,0,0.0,辽宁
2020-02-29,122,0,101,1,,0,20.0,1,0.0,8,0,,0,0.0,辽宁
2020-03-01,122,0,103,1,,0,18.0,1,0.0,2,0,,0,0.0,辽宁
2020-03-02,125,0,103,1,,0,21.0,3,0.0,0,0,,0,0.0,辽宁
2020-03-03,125,0,106,1,,0,18.0,0,0.0,3,0,,0,0.0,辽宁
2020-03-04,125,0,106,1,,0,18.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-05,125,0,106,1,,0,18.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-06,125,0,106,1,,0,18.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-07,125,0,108,1,,0,16.0,0,0.0,2,0,,0,0.0,辽宁
2020-03-08,125,0,109,1,,0,15.0,0,0.0,1,0,,0,0.0,辽宁
2020-03-09,125,0,110,1,,0,14.0,0,0.0,1,0,,0,0.0,辽宁
2020-03-10,125,0,111,1,,0,13.0,0,0.0,1,0,,0,0.0,辽宁
2020-03-11,125,0,111,1,,0,13.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-12,125,0,112,1,,0,12.0,0,0.0,1,0,,0,0.0,辽宁
2020-03-13,125,0,113,1,,0,11.0,0,0.0,1,0,,0,0.0,辽宁
2020-03-14,125,0,113,1,,0,11.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-15,125,0,114,1,,0,10.0,0,0.0,1,0,,0,0.0,辽宁
2020-03-16,125,0,119,1,,0,5.0,0,0.0,5,0,,0,0.0,辽宁
2020-03-17,125,0,122,1,,0,2.0,0,0.0,3,0,,0,0.0,辽宁
2020-03-18,125,0,122,1,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-19,125,0,122,1,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-20,126,0,122,2,,0,2.0,1,0.0,0,1,,0,0.0,辽宁
2020-03-21,126,0,122,2,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-22,127,0,124,2,,0,1.0,1,0.0,2,0,,0,0.0,辽宁
2020-03-23,127,0,124,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-24,127,0,124,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-25,127,0,124,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-03-26,128,0,124,2,,0,2.0,1,0.0,0,0,,0,0.0,辽宁
2020-03-27,131,0,124,2,,0,5.0,3,0.0,0,0,,0,0.0,辽宁
2020-03-28,134,0,124,2,,0,8.0,3,0.0,0,0,,0,0.0,辽宁
2020-03-29,136,0,124,2,,0,10.0,2,0.0,0,0,,0,0.0,辽宁
2020-03-30,139,0,124,2,,0,13.0,3,0.0,0,0,,0,0.0,辽宁
2020-03-31,140,0,124,2,,0,14.0,1,0.0,0,0,,0,0.0,辽宁
2020-04-01,140,0,124,2,,0,14.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-02,141,0,124,2,,0,15.0,1,0.0,0,0,,0,0.0,辽宁
2020-04-03,141,0,125,2,,0,14.0,0,0.0,1,0,,0,0.0,辽宁
2020-04-04,142,0,126,2,,0,14.0,0,0.0,1,0,,0,0.0,辽宁
2020-04-05,142,0,128,2,,0,12.0,0,0.0,2,0,,0,0.0,辽宁
2020-04-06,144,0,130,2,,0,12.0,2,0.0,2,0,,0,0.0,辽宁
2020-04-07,144,0,131,2,,0,11.0,0,0.0,1,0,,0,0.0,辽宁
2020-04-08,144,0,131,2,,0,11.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-09,144,0,132,2,,0,10.0,0,0.0,1,0,,0,0.0,辽宁
2020-04-10,145,0,133,2,,0,10.0,1,0.0,1,0,,0,0.0,辽宁
2020-04-11,145,0,136,2,,0,7.0,0,0.0,3,0,,0,0.0,辽宁
2020-04-12,145,0,136,2,,0,7.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-13,145,0,138,2,,0,5.0,0,0.0,2,0,,0,0.0,辽宁
2020-04-14,145,0,138,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-15,145,0,138,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-16,146,0,140,2,,0,4.0,1,0.0,2,0,,0,0.0,辽宁
2020-04-17,146,0,142,2,,0,2.0,0,0.0,2,0,,0,0.0,辽宁
2020-04-18,146,0,142,2,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-19,146,0,143,2,,0,1.0,0,0.0,1,0,,0,0.0,辽宁
2020-04-20,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-21,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-22,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-23,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-24,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-25,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-26,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-27,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-28,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-29,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-04-30,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-01,146,0,144,2,,0,0.0,0,0.0,1,0,,0,0.0,辽宁
2020-05-02,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-03,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-04,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-05,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-06,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-07,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-08,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-09,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-10,147,0,144,2,,0,1.0,1,0.0,0,0,,0,0.0,辽宁
2020-05-11,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-12,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-13,149,0,144,2,,0,3.0,2,0.0,0,0,,0,0.0,辽宁
2020-05-14,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-15,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-16,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-17,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-18,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-19,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-20,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-21,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-22,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-23,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-24,149,0,145,2,,0,2.0,0,0.0,1,0,,0,0.0,辽宁
2020-05-25,149,0,147,2,,0,0.0,0,0.0,2,0,,0,0.0,辽宁
2020-05-26,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-27,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-28,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-29,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-30,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-05-31,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-01,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-02,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-03,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-04,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-05,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-06,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-07,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-08,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-09,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-10,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-11,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-12,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-13,151,0,147,2,,0,2.0,2,0.0,0,0,,0,0.0,辽宁
2020-06-14,151,0,147,2,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-15,152,0,147,2,,0,3.0,1,0.0,0,0,,0,0.0,辽宁
2020-06-16,152,0,147,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-17,152,0,147,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-18,153,0,147,2,,0,4.0,1,0.0,0,0,,0,0.0,辽宁
2020-06-19,153,0,147,2,,0,4.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-20,153,0,147,2,,0,4.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-21,154,0,147,2,,0,5.0,1,0.0,0,0,,0,0.0,辽宁
2020-06-22,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-23,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-24,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-25,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-26,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-27,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-28,155,0,147,2,,0,6.0,1,0.0,0,0,,0,0.0,辽宁
2020-06-29,155,0,147,2,,0,6.0,0,0.0,0,0,,0,0.0,辽宁
2020-06-30,155,0,148,2,,0,5.0,0,0.0,1,0,,0,0.0,辽宁
2020-07-01,155,0,148,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-07-02,156,0,148,2,,0,6.0,1,0.0,0,0,,0,0.0,辽宁
2020-07-03,156,0,149,2,,0,5.0,0,0.0,1,0,,0,0.0,辽宁
2020-07-04,156,0,149,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
2020-01-27,8,0,0,0,,0,8.0,0,0.0,0,0,,0,0.0,吉林
2020-01-28,9,0,0,0,,0,9.0,1,0.0,0,0,,0,0.0,吉林
2020-01-29,14,0,0,0,,0,14.0,5,0.0,0,0,,0,0.0,吉林
2020-01-30,14,0,1,0,,0,13.0,0,0.0,1,0,,0,0.0,吉林
2020-01-31,17,0,1,0,,0,16.0,3,0.0,0,0,,0,0.0,吉林
2020-02-01,23,0,1,0,,0,22.0,6,0.0,0,0,,0,0.0,吉林
2020-02-02,31,0,1,0,,0,30.0,8,0.0,0,0,,0,0.0,吉林
2020-02-03,42,0,1,0,,0,41.0,11,0.0,0,0,,0,0.0,吉林
2020-02-04,54,0,1,0,,0,53.0,12,0.0,0,0,,0,0.0,吉林
2020-02-05,59,0,2,0,,0,57.0,5,0.0,1,0,,0,0.0,吉林
2020-02-06,65,0,4,1,,0,60.0,6,0.0,2,1,,0,0.0,吉林
2020-02-07,69,0,4,1,,0,64.0,4,0.0,0,0,,0,0.0,吉林
2020-02-08,78,0,5,1,,0,72.0,9,0.0,1,0,,0,0.0,吉林
2020-02-09,80,0,12,1,,0,67.0,2,0.0,7,0,,0,0.0,吉林
2020-02-10,81,0,13,1,,0,67.0,1,0.0,1,0,,0,0.0,吉林
2020-02-11,83,0,18,1,,0,64.0,2,0.0,5,0,,0,0.0,吉林
2020-02-12,83,0,18,1,,0,64.0,2,0.0,0,0,,0,0.0,吉林
2020-02-13,86,0,25,1,,0,60.0,2,0.0,7,0,,0,0.0,吉林
2020-02-14,88,0,25,1,,0,62.0,2,0.0,0,0,,0,0.0,吉林
2020-02-15,89,0,28,1,,0,60.0,1,0.0,3,0,,0,0.0,吉林
